HOLE,SAMPID,FROM,TO,MidEast,MidNorth,MidRL,YEAR,FE,SIO2,AL2O3,MN,P,S,MGO,LOI,ASS_TO,WTTOT,WtDry_g_BEST,WtSplit_g_BEST,SI_STRATIGRAPHY_D,GEOZONE_D,CAO,K2O_pct_BEST,MnO_pct_BEST,TIO2,LOI425,LOI650,LO1000,CL_PPM,NA_PPM
DH9~61W,NK_6302_61W,25.9,27.4,542735.72,7437288.25,498.48,1968,18.4,48.8,17.4,-0.01,0.09,-99,-99,6.6,99.31,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6303_61W,27.4,29,542735.72,7437288.25,496.93,1968,15.4,61.3,10.2,-0.01,0.07,-99,-99,4.5,98.18,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6304_61W,29,30.5,542735.72,7437288.25,495.38,1968,20.1,46.7,13.4,-0.01,0.12,-99,-99,6.6,95.71,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6305_61W,30.5,32,542735.72,7437288.25,493.88,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6306_61W,32,33.5,542735.72,7437288.25,492.38,1968,34.4,30,11.9,-0.01,0.15,-99,-99,8.3,99.73,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6307_61W,33.5,35.1,542735.72,7437288.25,490.83,1968,28.7,32.2,13.4,-0.01,0.11,-99,-99,9.3,96.19,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6308_61W,35.1,36.6,542735.72,7437288.25,489.28,1968,17.8,55.3,13.2,-0.01,0.11,-99,-99,5.7,99.9,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6309_61W,36.6,38.1,542735.72,7437288.25,487.78,1968,15.6,54.9,12.2,-0.01,0.06,-99,-99,6.2,95.74,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6310_61W,38.1,39.6,542735.72,7437288.25,486.28,1968,17.3,52.2,12.1,-0.01,0.07,-99,-99,6,95.19,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6311_61W,39.6,41.1,542735.72,7437288.25,484.78,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6312_61W,41.1,42.7,542735.72,7437288.25,483.23,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6313_61W,42.7,44.2,542735.72,7437288.25,481.68,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6314_61W,44.2,45.7,542735.72,7437288.25,480.18,1968,19.9,46.8,13.4,-0.01,0.08,-99,-99,6.3,95.13,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6315_61W,45.7,47.2,542735.72,7437288.25,478.68,1968,19.1,51.7,13.2,-0.01,0.07,-99,-99,6.3,98.67,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6316_61W,47.2,48.8,542735.72,7437288.25,477.13,1968,17.6,52.5,14.2,-0.01,0.08,-99,-99,6.1,98.15,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6317_61W,48.8,50.3,542735.72,7437288.25,475.58,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6318_61W,50.3,51.8,542735.72,7437288.25,474.08,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6319_61W,51.8,53.3,542735.72,7437288.25,472.58,1968,15.5,53.6,12.9,-0.01,0.06,-99,-99,6.6,95.4,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6320_61W,53.3,54.9,542735.72,7437288.25,471.03,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6321_61W,54.9,56.4,542735.72,7437288.25,469.48,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6322_61W,56.4,57.9,542735.72,7437288.25,467.98,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6323_61W,57.9,59.4,542735.72,7437288.25,466.48,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6324_61W,59.4,61,542735.72,7437288.25,464.93,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
